id,value,feed_id,created_at,lat,lon,ele
0E4M365NZC6E2JQWFJCZP2VQSV,0,1047294,2019-04-14 05:06:11 UTC,0.0,0.0,0.0
0E4M366MC8RY8BHVCR5XAMS1BE,0,1047294,2019-04-14 05:06:15 UTC,0.0,0.0,0.0
0E4M367JSJVQWFK80R0G7DVGMB,0,1047294,2019-04-14 05:06:18 UTC,0.0,0.0,0.0
0E4M368H5V93C7G1NWJ0BS0D4N,0,1047294,2019-04-14 05:06:21 UTC,0.0,0.0,0.0
0E4M369FJBKDQP801F18K0EZ6N,0,1047294,2019-04-14 05:06:24 UTC,0.0,0.0,0.0
0E4M36ADZBGHQZDDVGXH4YRJXN,0,1047294,2019-04-14 05:06:27 UTC,0.0,0.0,0.0
0E4M36BCCBS1WAT4RT0KA2BK7H,0,1047294,2019-04-14 05:06:30 UTC,0.0,0.0,0.0
0E4M36CAS3C2QGJJJEFWSG5JQE,0,1047294,2019-04-14 05:06:33 UTC,0.0,0.0,0.0
0E4M36E7J47T0DRHMPQAGQE46N,0,1047294,2019-04-14 05:06:40 UTC,0.0,0.0,0.0
0E4M36F5YH7F6ZE5JDMKEAWS1H,0,1047294,2019-04-14 05:06:43 UTC,0.0,0.0,0.0
0E4M36G4BE9C7M7DRWKX36S5DD,0,1047294,2019-04-14 05:06:46 UTC,0.0,0.0,0.0
0E4M36H2R5T3M8FKRXQMC2KQKQ,0,1047294,2019-04-14 05:06:49 UTC,0.0,0.0,0.0
0E4M36J14Y71K0S54XJBZ2CYW7,0,1047294,2019-04-14 05:06:52 UTC,0.0,0.0,0.0
0E4M36JZHT32ZNRTAWRCWW18NZ,0,1047294,2019-04-14 05:06:55 UTC,0.0,0.0,0.0
0E4M36MWAHHH6XJW02JQV13133,0,1047294,2019-04-14 05:07:01 UTC,0.0,0.0,0.0
0E4M36NTQY1V1FF8SAW58AGKG3,0,1047294,2019-04-14 05:07:04 UTC,0.0,0.0,0.0
0E4M36QYJNENF2XTH43D1JVAFF,0,1047294,2019-04-14 05:07:11 UTC,0.0,0.0,0.0
0E4M36RWYBDET17T01DPY14GR5,0,1047294,2019-04-14 05:07:14 UTC,0.0,0.0,0.0
0E4M36TSQH1DTWVM8KFXKWBSD0,0,1047294,2019-04-14 05:07:21 UTC,0.0,0.0,0.0
0E4M36VR4907C6MD7CAX0C1P2X,0,1047294,2019-04-14 05:07:24 UTC,0.0,0.0,0.0
0E4M36WPH7HXS82CKF3YP2Q9P9,0,1047294,2019-04-14 05:07:27 UTC,0.0,0.0,0.0
0E4M36XMXVKQQMYGZ07HES2GJP,0,1047294,2019-04-14 05:07:30 UTC,0.0,0.0,0.0
0E4M36YKASZJZX8936485004EZ,0,1047294,2019-04-14 05:07:33 UTC,0.0,0.0,0.0
0E4M36ZHQMKPJQMVNZP9C9DCJP,0,1047294,2019-04-14 05:07:36 UTC,0.0,0.0,0.0
0E4M370G4FAYVW8JZYS23KEMEY,0,1047294,2019-04-14 05:07:39 UTC,0.0,0.0,0.0
0E4M371EH5TND5JTPJJ1VDD0BX,0,1047294,2019-04-14 05:07:42 UTC,0.0,0.0,0.0
0E4M372CZ61ZC6PVD1VPK0V1B2,0,1047294,2019-04-14 05:07:46 UTC,0.0,0.0,0.0
0E4M373BD42BHWSM82YY8MMCHD,0,1047294,2019-04-14 05:07:49 UTC,0.0,0.0,0.0
0E4M3749QZQR948SBE7NZRNSA9,0,1047294,2019-04-14 05:07:52 UTC,0.0,0.0,0.0
0E4M375850S2TJJVTP079QYS9B,0,1047294,2019-04-14 05:07:55 UTC,0.0,0.0,0.0
0E4M3774X06MD5JPWR741QG870,0,1047294,2019-04-14 05:08:01 UTC,0.0,0.0,0.0
0E4M37839WN5QS6W8DWXVDETKE,0,1047294,2019-04-14 05:08:04 UTC,0.0,0.0,0.0
0E4M3791PRXMAF5VJ01EZRJX8A,0,1047294,2019-04-14 05:08:07 UTC,0.0,0.0,0.0
0E4M37A75185DAJJ2N20GHJB55,0,1047294,2019-04-14 05:08:11 UTC,0.0,0.0,0.0
0E4M37B5J7GETRTYEJJTW48YFJ,0,1047294,2019-04-14 05:08:14 UTC,0.0,0.0,0.0
0E4M37C3YT79Y0JE4TDJ89Q0CM,0,1047294,2019-04-14 05:08:17 UTC,0.0,0.0,0.0
0E4M37D2BJDNQNDC6FCATS4QS0,0,1047294,2019-04-14 05:08:21 UTC,0.0,0.0,0.0
0E4M37E0R6Y1P8WYD9MW127YT5,0,1047294,2019-04-14 05:08:24 UTC,0.0,0.0,0.0
0E4M37EZ5RY0RD5QM1K6XFNNYY,0,1047294,2019-04-14 05:08:27 UTC,0.0,0.0,0.0
0E4M37FXF3ETSC1MM8QN8G9AFY,0,1047294,2019-04-14 05:08:30 UTC,0.0,0.0,0.0
0E4M37HT8ZPDN0ZE2D6V8CDYBV,0,1047294,2019-04-14 05:08:36 UTC,0.0,0.0,0.0
0E4M37JRN51PRA10CBQQKKGPPM,0,1047294,2019-04-14 05:08:39 UTC,0.0,0.0,0.0
0E4M37KQ3PZDBWNXBC2TE1KR7K,0,1047294,2019-04-14 05:08:42 UTC,0.0,0.0,0.0
0E4M37MNE2R5WT8FA3TDSZ08FX,0,1047294,2019-04-14 05:08:45 UTC,0.0,0.0,0.0
0E4M37NKVAB0MR35QCMAHEQQPE,0,1047294,2019-04-14 05:08:49 UTC,0.0,0.0,0.0
0E4M37PJ7Q51K188ZBNG2AT5WV,0,1047294,2019-04-14 05:08:52 UTC,0.0,0.0,0.0
0E4M37QGN44BGW2Y5K8DT4APZR,0,1047294,2019-04-14 05:08:55 UTC,0.0,0.0,0.0
0E4M37SDDX3Z0FD5CG9MRVP3VM,0,1047294,2019-04-14 05:09:01 UTC,0.0,0.0,0.0
0E4M37TBTQ5SDTNYEHE6XEW44K,0,1047294,2019-04-14 05:09:04 UTC,0.0,0.0,0.0
0E4M37VA6R4EYSRDVV7KHECZ73,0,1047294,2019-04-14 05:09:07 UTC,0.0,0.0,0.0
0E4M37W8KCEDNV9C5CZ5GZ8Y9A,0,1047294,2019-04-14 05:09:10 UTC,0.0,0.0,0.0
0E4M37XE55JVW21TGTV0B58NHT,0,1047294,2019-04-14 05:09:14 UTC,0.0,0.0,0.0
0E4M37YCJ9793Y6TG6N0GBN16W,0,1047294,2019-04-14 05:09:17 UTC,0.0,0.0,0.0
0E4M37ZAYWRRJ1P6RRDKQ8FPK5,0,1047294,2019-04-14 05:09:20 UTC,0.0,0.0,0.0
0E4M3809BM44PVATCSSBPTM20F,0,1047294,2019-04-14 05:09:24 UTC,0.0,0.0,0.0
0E4M3817RP9B5V1Z2KK53H3F8G,0,1047294,2019-04-14 05:09:27 UTC,0.0,0.0,0.0
0E4M38265R208J06KMD4RYV1GZ,0,1047294,2019-04-14 05:09:30 UTC,0.0,0.0,0.0
0E4M3834J3TES1K92HP1GEWSDC,0,1047294,2019-04-14 05:09:33 UTC,0.0,0.0,0.0
0E4M3842YZCB1GN92A88P9BKQR,0,1047294,2019-04-14 05:09:36 UTC,0.0,0.0,0.0
0E4M385ZRVM18G3JV16TKK5DQZ,0,1047294,2019-04-14 05:09:42 UTC,0.0,0.0,0.0
0E4M386Y4PBVVP34RG5Y13T6CG,0,1047294,2019-04-14 05:09:45 UTC,0.0,0.0,0.0
0E4M387WHG0NDPB8D3DB0NAK8A,0,1047294,2019-04-14 05:09:48 UTC,0.0,0.0,0.0
0E4M388TY9BGX2AKWTDDCMDRCA,0,1047294,2019-04-14 05:09:52 UTC,0.0,0.0,0.0
0E4M389SBB99A6GREFCCW6GJQJ,0,1047294,2019-04-14 05:09:55 UTC,0.0,0.0,0.0
0E4M38BP463FB2V2PFER94VW1B,0,1047294,2019-04-14 05:10:01 UTC,0.0,0.0,0.0
0E4M38CMGRP46W4795GMNRR8ZQ,0,1047294,2019-04-14 05:10:04 UTC,0.0,0.0,0.0
0E4M38DJXMCWTZHHT0T8XE8Y7A,0,1047294,2019-04-14 05:10:07 UTC,0.0,0.0,0.0
0E4M38EHARGMFMT8Z0YJTPAM5Z,0,1047294,2019-04-14 05:10:10 UTC,0.0,0.0,0.0
0E4M38FFQABGF71H4WMBTHXTJJ,0,1047294,2019-04-14 05:10:13 UTC,0.0,0.0,0.0
0E4M38GN5EB6K49FP75XP2SRQ2,0,1047294,2019-04-14 05:10:17 UTC,0.0,0.0,0.0
0E4M38HKK0ZRVR7JAS7H7H6DX4,0,1047294,2019-04-14 05:10:20 UTC,0.0,0.0,0.0
0E4M38JHZB1STJFKYYKKMDFCE2,0,1047294,2019-04-14 05:10:23 UTC,0.0,0.0,0.0
0E4M38KGC529H6QK2SHRNQCTRV,0,1047294,2019-04-14 05:10:27 UTC,0.0,0.0,0.0
0E4M38ND5B4BHMSSTFZ7WSYMNB,0,1047294,2019-04-14 05:10:33 UTC,0.0,0.0,0.0
0E4M38PBJ0T8D7NTBBE9SSQVMD,0,1047294,2019-04-14 05:10:36 UTC,0.0,0.0,0.0
0E4M38S6PRQ6VX13CD45EZ8TK2,0,1047294,2019-04-14 05:10:45 UTC,0.0,0.0,0.0
0E4M38T52SJXKDHYVHTMF1XBZH,0,1047294,2019-04-14 05:10:48 UTC,0.0,0.0,0.0
0E4M38V3FRDTD5FS8H9FX932C5,0,1047294,2019-04-14 05:10:51 UTC,0.0,0.0,0.0
0E4M38W1WJZ599GNDS7DDNAWZF,0,1047294,2019-04-14 05:10:55 UTC,0.0,0.0,0.0
0E4M38XYN3YWQ49Q4R6P6PV553,0,1047294,2019-04-14 05:11:01 UTC,0.0,0.0,0.0
0E4M38ZVB080RWR0RAR478HV03,0,1047294,2019-04-14 05:11:07 UTC,0.0,0.0,0.0
0E4M390SQZ8FME0KJ90N36DYMR,0,1047294,2019-04-14 05:11:10 UTC,0.0,0.0,0.0
0E4M391R4PVFDGE6ERHB4KQJN1,0,1047294,2019-04-14 05:11:13 UTC,0.0,0.0,0.0
0E4M392PHGCF3YCZ43DTWKWE4Z,0,1047294,2019-04-14 05:11:16 UTC,0.0,0.0,0.0
0E4M394TJD4TBAMC2F30ERPDHS,0,1047294,2019-04-14 05:11:23 UTC,0.0,0.0,0.0
0E4M395RZ73TATPR0CXMP0JHQ3,0,1047294,2019-04-14 05:11:26 UTC,0.0,0.0,0.0
0E4M397NRJZAD29S58F0M96F3C,0,1047294,2019-04-14 05:11:33 UTC,0.0,0.0,0.0
0E4M398M4YNE2D7ZX1E7JN6JZZ,0,1047294,2019-04-14 05:11:36 UTC,0.0,0.0,0.0
0E4M399JHWHQJQQF5DQ19PV26C,0,1047294,2019-04-14 05:11:39 UTC,0.0,0.0,0.0
0E4M39AGYD13VS4RCXK2MQSFMV,0,1047294,2019-04-14 05:11:42 UTC,0.0,0.0,0.0
0E4M39BFB1Y6Y2XY15126GS42D,0,1047294,2019-04-14 05:11:45 UTC,0.0,0.0,0.0
0E4M39CDRD1ZBPMYAN6VP6TM7P,0,1047294,2019-04-14 05:11:48 UTC,0.0,0.0,0.0
0E4M39DC4SBMC79ESTS7AMH9ED,0,1047294,2019-04-14 05:11:51 UTC,0.0,0.0,0.0
0E4M39EAHE862AAA089ZVQGKTW,0,1047294,2019-04-14 05:11:54 UTC,0.0,0.0,0.0
0E4M39G7AMJMQGZNE3Z9B6GMC5,0,1047294,2019-04-14 05:12:01 UTC,0.0,0.0,0.0
0E4M39J42W4GKNP9RQPD51124W,0,1047294,2019-04-14 05:12:07 UTC,0.0,0.0,0.0
0E4M39K2GBD8PN1GJZ92W0J0DV,0,1047294,2019-04-14 05:12:10 UTC,0.0,0.0,0.0
0E4M39M0X7B08FA8QF46PCWA0H,0,1047294,2019-04-14 05:12:13 UTC,0.0,0.0,0.0
0E4M39MZ9T4543J7H3WCE0JZH0,0,1047294,2019-04-14 05:12:16 UTC,0.0,0.0,0.0
0E4M39NXPAWVDG395J3NXP6CBH,0,1047294,2019-04-14 05:12:19 UTC,0.0,0.0,0.0
0E4M39R1JG3HQGPFAJPBSG2M8M,0,1047294,2019-04-14 05:12:26 UTC,0.0,0.0,0.0
0E4M39SYB1YMRJZV5PF9AB3ZZB,0,1047294,2019-04-14 05:12:32 UTC,0.0,0.0,0.0
0E4M39TWQ031G4J6MNNZHCPE21,0,1047294,2019-04-14 05:12:36 UTC,0.0,0.0,0.0
0E4M39VV3HPFNQNQWC6TTS54YR,0,1047294,2019-04-14 05:12:39 UTC,0.0,0.0,0.0
0E4M39XQXNPQRMKGMS20CC4RSN,0,1047294,2019-04-14 05:12:45 UTC,0.0,0.0,0.0
0E4M39YP959T23NQP5ZGKP713Y,0,1047294,2019-04-14 05:12:48 UTC,0.0,0.0,0.0
0E4M39ZMP3MPTC3VZ4S5RSXSK1,0,1047294,2019-04-14 05:12:51 UTC,0.0,0.0,0.0
0E4M3A0K2WANV15616JWXE2E3H,0,1047294,2019-04-14 05:12:54 UTC,0.0,0.0,0.0
0E4M3A2FY3172V05ZWR3J4874T,0,1047294,2019-04-14 05:13:00 UTC,0.0,0.0,0.0
0E4M3A4CKFX9ESGXETZD0NWY7V,0,1047294,2019-04-14 05:13:07 UTC,0.0,0.0,0.0
0E4M3A5B0G4VK23BB5ARH758JW,0,1047294,2019-04-14 05:13:10 UTC,0.0,0.0,0.0
0E4M3A77SC7MCW4TERD8YCHGQJ,0,1047294,2019-04-14 05:13:16 UTC,0.0,0.0,0.0
0E4M3A866QEQN0XTYXQCNTJ85W,0,1047294,2019-04-14 05:13:19 UTC,0.0,0.0,0.0
0E4M3A94K9ZMVD42ZMM9HHWDEH,0,1047294,2019-04-14 05:13:22 UTC,0.0,0.0,0.0
0E4M3AAA4J6G7MZGVJ5FKWS8TX,0,1047294,2019-04-14 05:13:26 UTC,0.0,0.0,0.0
0E4M3AC6X7R9G37JXHGM3XQX9Y,0,1047294,2019-04-14 05:13:32 UTC,0.0,0.0,0.0
0E4M3AD5CRGCC8MP3TP2FXGF04,0,1047294,2019-04-14 05:13:35 UTC,0.0,0.0,0.0
0E4M3AE3PS3684F1YP6F6AZPGW,0,1047294,2019-04-14 05:13:39 UTC,0.0,0.0,0.0
0E4M3AF23K4MYE0D87BPYD7E93,0,1047294,2019-04-14 05:13:42 UTC,0.0,0.0,0.0
0E4M3AG0GHST9NB92XT9XMBW85,0,1047294,2019-04-14 05:13:45 UTC,0.0,0.0,0.0
0E4M3AGYXPA1652CNV7S3F8G3Q,0,1047294,2019-04-14 05:13:48 UTC,0.0,0.0,0.0
0E4M3AHXA6W054WXZYBEBQV6HD,0,1047294,2019-04-14 05:13:51 UTC,0.0,0.0,0.0
0E4M3ANPTWMFRYVFSTC20PDT40,1,1047294,2019-04-14 05:14:03 UTC,0.0,0.0,0.0
0E4M3APN5FN44JWA2YGBC44F47,1,1047294,2019-04-14 05:14:07 UTC,0.0,0.0,0.0
0E4M3AQKHPQRSDQ5KT491Y7EFQ,0,1047294,2019-04-14 05:14:10 UTC,0.0,0.0,0.0
0E4M3ARJ0H7BTBC50QD1MWGM3G,0,1047294,2019-04-14 05:14:13 UTC,0.0,0.0,0.0
0E4M3ASGBAT7T1246NZ7D279QW,0,1047294,2019-04-14 05:14:16 UTC,0.0,0.0,0.0
0E4M3AXH3ZWDEGT0742WM0EHCA,1,1047294,2019-04-14 05:14:29 UTC,0.0,0.0,0.0
0E4M3AYFH1P631443Z8PQ2SZ9P,1,1047294,2019-04-14 05:14:32 UTC,0.0,0.0,0.0
0E4M3AZDYDY1M3F0F4PBW4YVDD,1,1047294,2019-04-14 05:14:35 UTC,0.0,0.0,0.0
0E4M3B0CADCQZ4C5EVZ5K0SD9T,1,1047294,2019-04-14 05:14:38 UTC,0.0,0.0,0.0
0E4M3B1AQGENF3EF3KCK9VQQQR,0,1047294,2019-04-14 05:14:42 UTC,0.0,0.0,0.0
0E4M3B548N05QA6D4DCKJBGTM1,1,1047294,2019-04-14 05:14:54 UTC,0.0,0.0,0.0
0E4M3B62MPKMAJ6FKY772A0YXH,1,1047294,2019-04-14 05:14:57 UTC,0.0,0.0,0.0
0E4M3B712R0028N090RNW8XGVK,1,1047294,2019-04-14 05:15:00 UTC,0.0,0.0,0.0
0E4M3B7ZDXXBG3855Q86MP71RX,1,1047294,2019-04-14 05:15:03 UTC,0.0,0.0,0.0
0E4M3B8XTR8VMF4KHFHYNH6CMA,1,1047294,2019-04-14 05:15:06 UTC,0.0,0.0,0.0
0E4M3B9W7K9YJYC4V6Y1F8NFQW,1,1047294,2019-04-14 05:15:10 UTC,0.0,0.0,0.0
0E4M3BATMZZ9W55579YDXQTXGD,1,1047294,2019-04-14 05:15:13 UTC,0.0,0.0,0.0
0E4M3BBS2RGNSWA3026SNBPVYP,1,1047294,2019-04-14 05:15:16 UTC,0.0,0.0,0.0
0E4M3BCQEW32VHBN9HK26EKX96,1,1047294,2019-04-14 05:15:19 UTC,0.0,0.0,0.0
0E4M3BDNV9CVZX3NBTZ3RBCEEF,1,1047294,2019-04-14 05:15:22 UTC,0.0,0.0,0.0
0E4M3BEM87QR0PVFCZJTMHK551,1,1047294,2019-04-14 05:15:25 UTC,0.0,0.0,0.0
0E4M3BFJNNYVXKRA94M11B4SJH,1,1047294,2019-04-14 05:15:28 UTC,0.0,0.0,0.0
0E4M3BGR3SV6QRX23TSAE2J7XV,0,1047294,2019-04-14 05:15:32 UTC,0.0,0.0,0.0
0E4M3BJMW316D5EJXDSZTAYX8K,0,1047294,2019-04-14 05:15:38 UTC,0.0,0.0,0.0
0E4M3BKK91Q7JC9FYJYGM7TDTA,0,1047294,2019-04-14 05:15:41 UTC,0.0,0.0,0.0
0E4M3BMHNY0VGMDC9421BY2MP0,0,1047294,2019-04-14 05:15:44 UTC,0.0,0.0,0.0
0E4M3BNG381SM4TY84KGEW5YJC,0,1047294,2019-04-14 05:15:48 UTC,0.0,0.0,0.0
0E4M3BPEFS6VQZH2EKZMPCXK8P,0,1047294,2019-04-14 05:15:51 UTC,0.0,0.0,0.0
0E4M3BQCX2PBQQT5K6DDXNHGBZ,0,1047294,2019-04-14 05:15:54 UTC,0.0,0.0,0.0
0E4M3BRB94XHRKG38EZJC7TMX2,0,1047294,2019-04-14 05:15:57 UTC,0.0,0.0,0.0
0E4M3BS9NVZPY46EPBJWGEB5S0,0,1047294,2019-04-14 05:16:00 UTC,0.0,0.0,0.0
0E4M3BV6E76PNY42AC8CG1VQJE,0,1047294,2019-04-14 05:16:06 UTC,0.0,0.0,0.0
0E4M3BW4VWR4EX3VN92M5EXWHA,0,1047294,2019-04-14 05:16:09 UTC,0.0,0.0,0.0
0E4M3BX38HSDQ2QE18CK0N9HXD,0,1047294,2019-04-14 05:16:13 UTC,0.0,0.0,0.0
0E4M3BY1N57P3ND1ZRW3NB15WY,0,1047294,2019-04-14 05:16:16 UTC,0.0,0.0,0.0
0E4M3BZYECFR5AXED25EAG4RK9,0,1047294,2019-04-14 05:16:22 UTC,0.0,0.0,0.0
0E4M3C0WTMVNH7VB6W03RFEZWB,0,1047294,2019-04-14 05:16:25 UTC,0.0,0.0,0.0
0E4M3C2SGXPBBWFTPY4XHBAZZN,0,1047294,2019-04-14 05:16:31 UTC,0.0,0.0,0.0
0E4M3C4XHV3M28ET4RAAJHAWS1,0,1047294,2019-04-14 05:16:38 UTC,0.0,0.0,0.0
0E4M3C5VYNCT813AZ4PTM0KEXF,0,1047294,2019-04-14 05:16:41 UTC,0.0,0.0,0.0
0E4M3C6TBJ9EYENX5BBG9ZA3D4,0,1047294,2019-04-14 05:16:44 UTC,0.0,0.0,0.0
0E4M3C7RRQRHZRB4ZFJ59FWW1H,0,1047294,2019-04-14 05:16:47 UTC,0.0,0.0,0.0
0E4M3C8Q57TPZZDFQC8PRAEW0V,0,1047294,2019-04-14 05:16:51 UTC,0.0,0.0,0.0
0E4M3C9NJ9NRRK420XZWZPQHKP,0,1047294,2019-04-14 05:16:54 UTC,0.0,0.0,0.0
0E4M3CAKZ39K73G4EQ8YF4HSSB,0,1047294,2019-04-14 05:16:57 UTC,0.0,0.0,0.0
0E4M3CBJBXDFX9VSKZS10PNJBR,0,1047294,2019-04-14 05:17:00 UTC,0.0,0.0,0.0
0E4M3CDF4GWW3D55MK9DYNRGTD,0,1047294,2019-04-14 05:17:06 UTC,0.0,0.0,0.0
0E4M3CEDH3RV7X55ETSV1VRWQX,0,1047294,2019-04-14 05:17:09 UTC,0.0,0.0,0.0
0E4M3CFBYT8RJRZXWRS1AR1H9D,0,1047294,2019-04-14 05:17:12 UTC,0.0,0.0,0.0
0E4M3CGAC9C8BTESK98EEDWQTT,0,1047294,2019-04-14 05:17:15 UTC,0.0,0.0,0.0
0E4M3CH8R331FDT95H9ZD7PSRT,0,1047294,2019-04-14 05:17:19 UTC,0.0,0.0,0.0
0E4M3CJ7555CWVVY0HNZCB4B9S,0,1047294,2019-04-14 05:17:22 UTC,0.0,0.0,0.0
0E4M3CK5HFXGHKMJ509C46WBPG,0,1047294,2019-04-14 05:17:25 UTC,0.0,0.0,0.0
0E4M3CN2AP9K9N95TNNJTSVHXF,0,1047294,2019-04-14 05:17:31 UTC,0.0,0.0,0.0
0E4M3CP0RKP3BVQ6T18Z8613YQ,0,1047294,2019-04-14 05:17:34 UTC,0.0,0.0,0.0
0E4M3CR4HY7X0JNF6YSX3MSQP4,0,1047294,2019-04-14 05:17:41 UTC,0.0,0.0,0.0
0E4M3CS2Z45QM8N81KW5VMQBC4,0,1047294,2019-04-14 05:17:44 UTC,0.0,0.0,0.0
0E4M3CT1C1XTGMVS6PBSWX16Q8,0,1047294,2019-04-14 05:17:47 UTC,0.0,0.0,0.0
0E4M3CTZRCKNM7GQSYKFV9V3AC,0,1047294,2019-04-14 05:17:50 UTC,0.0,0.0,0.0
0E4M3CVY5B7A4FE26RT9KRWA1P,0,1047294,2019-04-14 05:17:54 UTC,0.0,0.0,0.0
0E4M3CWWJ0CNB55A072ZF7TX5B,0,1047294,2019-04-14 05:17:57 UTC,0.0,0.0,0.0
0E4M3CXTZT2KP0GE36D2141CH1,0,1047294,2019-04-14 05:18:00 UTC,0.0,0.0,0.0
0E4M3CZQQF0GH3MG9Y4E57TC28,0,1047294,2019-04-14 05:18:06 UTC,0.0,0.0,0.0
0E4M3D0P4XC5CMM7WM19EGNXVQ,0,1047294,2019-04-14 05:18:09 UTC,0.0,0.0,0.0
0E4M3D1MHYT24FJ6R4GG5V4H30,0,1047294,2019-04-14 05:18:12 UTC,0.0,0.0,0.0
0E4M3D3H9TRVBEFNV5HMNYDJZG,0,1047294,2019-04-14 05:18:18 UTC,0.0,0.0,0.0
0E4M3D4FSSGDZRWPP4WXNJSD1G,0,1047294,2019-04-14 05:18:22 UTC,0.0,0.0,0.0
0E4M3D5E34SVEVBDKN4SC9VFBJ,0,1047294,2019-04-14 05:18:25 UTC,0.0,0.0,0.0
0E4M3D7AX8A7363NT8E00BFQ0G,0,1047294,2019-04-14 05:18:31 UTC,0.0,0.0,0.0
0E4M3D8994GBKEREW56E84RBHP,0,1047294,2019-04-14 05:18:34 UTC,0.0,0.0,0.0
0E4M3D97PV4SVYNJ6AGMRX9TJ8,0,1047294,2019-04-14 05:18:37 UTC,0.0,0.0,0.0
0E4M3DADAB051C7J2H9HEFDV6F,0,1047294,2019-04-14 05:18:41 UTC,0.0,0.0,0.0
0E4M3DBBMG0MTS126NBHMCV6T5,0,1047294,2019-04-14 05:18:44 UTC,0.0,0.0,0.0
0E4M3DCA33HTD5EJPQ5765SNVA,0,1047294,2019-04-14 05:18:47 UTC,0.0,0.0,0.0
0E4M3DD8ECJFBDNC0567MGWRP2,0,1047294,2019-04-14 05:18:50 UTC,0.0,0.0,0.0
0E4M3DF576YDGTBPR3TEGVRD32,0,1047294,2019-04-14 05:18:57 UTC,0.0,0.0,0.0
0E4M3DG3MME5MTM7ZJ58YF16WE,0,1047294,2019-04-14 05:19:00 UTC,0.0,0.0,0.0
0E4M3DJ0CEBSDEMTM9Q0988HN7,0,1047294,2019-04-14 05:19:06 UTC,0.0,0.0,0.0
0E4M3DJYSHAP2ZSV603T2SBRP1,0,1047294,2019-04-14 05:19:09 UTC,0.0,0.0,0.0
0E4M3DKX6JVTFAWVR7G008NV09,0,1047294,2019-04-14 05:19:12 UTC,0.0,0.0,0.0
0E4M3DMY0F2JG70WRZW91FHYZP,0,1047294,2019-04-14 05:19:15 UTC,0.0,0.0,0.0
0E4M3DNSZQP219YE4AB78NCVTP,0,1047294,2019-04-14 05:19:18 UTC,0.0,0.0,0.0
0E4M3DPRCVEJHKJV796QQJ2KX4,0,1047294,2019-04-14 05:19:21 UTC,0.0,0.0,0.0
0E4M3DQPVBEX98CBW85JQB53C8,0,1047294,2019-04-14 05:19:25 UTC,0.0,0.0,0.0
0E4M3DSKJ61X0CWGE1ZAZ76PW1,0,1047294,2019-04-14 05:19:31 UTC,0.0,0.0,0.0
0E4M3DTHZ41Q09Z79QGRXMP2B5,0,1047294,2019-04-14 05:19:34 UTC,0.0,0.0,0.0
0E4M3DVGC4EKVT3Q8DFNE0PP4V,0,1047294,2019-04-14 05:19:37 UTC,0.0,0.0,0.0
0E4M3DWERS9R07KHJC96E9QA42,0,1047294,2019-04-14 05:19:40 UTC,0.0,0.0,0.0
0E4M3DYJGXAR65NATH05RN1GDC,0,1047294,2019-04-14 05:19:47 UTC,0.0,0.0,0.0
0E4M3DZGX7900AFB9C1HPRRXNE,0,1047294,2019-04-14 05:19:50 UTC,0.0,0.0,0.0
0E4M3E0FA013TYD98C41FHAWYB,0,1047294,2019-04-14 05:19:53 UTC,0.0,0.0,0.0
0E4M3E1DQBFZKD8N99RR9S05ZR,0,1047294,2019-04-14 05:19:56 UTC,0.0,0.0,0.0
0E4M3E2C43PDYQEP4JTQSSQXRJ,0,1047294,2019-04-14 05:20:00 UTC,0.0,0.0,0.0
0E4M3E48W00RABDEFQSMAMYPCG,0,1047294,2019-04-14 05:20:06 UTC,0.0,0.0,0.0
0E4M3E57948D9M03R3FV3JZCGK,0,1047294,2019-04-14 05:20:09 UTC,0.0,0.0,0.0
0E4M3E745SQB0PZAER0WS78S6G,0,1047294,2019-04-14 05:20:15 UTC,0.0,0.0,0.0
0E4M3E82BBXQ16J5068CMK7QQK,0,1047294,2019-04-14 05:20:18 UTC,0.0,0.0,0.0
0E4M3E90S72N0579VCWE5A9S76,0,1047294,2019-04-14 05:20:21 UTC,0.0,0.0,0.0
0E4M3E9Z58V7Z9WCNRJ2731KMH,0,1047294,2019-04-14 05:20:24 UTC,0.0,0.0,0.0
0E4M3EBVXZ86M8C6FR8N6022PV,0,1047294,2019-04-14 05:20:31 UTC,0.0,0.0,0.0
0E4M3ECTAPPECPXZWG7W74ZE0G,0,1047294,2019-04-14 05:20:34 UTC,0.0,0.0,0.0
0E4M3EDRQMNE6VHVMSS7CT4FD5,0,1047294,2019-04-14 05:20:37 UTC,0.0,0.0,0.0
0E4M3EEQ4GH0PFBCCCSCBAKYCQ,0,1047294,2019-04-14 05:20:40 UTC,0.0,0.0,0.0
0E4M3EFPR24DM2C81MJD1MKQSV,0,1047294,2019-04-14 05:20:43 UTC,0.0,0.0,0.0
0E4M3EGV60F9MSTZC77EJ8R153,0,1047294,2019-04-14 05:20:47 UTC,0.0,0.0,0.0
0E4M3EHSKRVXKJMNF3A0P2FHH0,0,1047294,2019-04-14 05:20:50 UTC,0.0,0.0,0.0
0E4M3EJR08S478XCFNXMS2ETHJ,0,1047294,2019-04-14 05:20:53 UTC,0.0,0.0,0.0
0E4M3EKPCKH3Z0Q3BQ331GBR6K,0,1047294,2019-04-14 05:20:56 UTC,0.0,0.0,0.0
0E4M3EPHHAW5QG4JR4EPJCPNE8,0,1047294,2019-04-14 05:21:06 UTC,0.0,0.0,0.0
